name	H3K27ac	H3K27me3	ENSID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNF529	-0.1661930207848401	0.17470005012618486	ENSG00000186020	1783.14464202892	-0.00104389009063206	0.192637069638421	-0.00541894710395789	0.995676326930723	0.998562925157372
THEM4	0.2408391615632186	0.04412676281729932	ENSG00000159445	779.35421860506	0.0010482995083223	0.278115864813662	0.00376929057615848	0.996992548365526	0.998766107039614
ZNF407	0.05105945186671967	0.15180306431217364	ENSG00000215421	2027.67160098289	-0.00110930517548287	0.213600811228465	-0.00519335656593727	0.995856319603804	0.998568764723198
NMNAT2	-0.1207309874611602	2.802850731748989	ENSG00000157064	2812.94118268939	-0.0011993837187902	0.348171126511454	-0.00344481097788775	0.997251443941919	0.998912153898711
PLEKHA2	-0.23427331472191343	0.1223327104656521	ENSG00000169499	2975.66463682155	0.00122463447771865	0.268242386423957	0.00456540256014243	0.996357348437321	0.99868675754936
CPSF6	-0.22733653960617753	0.19116455417304237	ENSG00000111605	6181.97526511472	-0.00126218749791443	0.22057492340224	-0.00572226197994732	0.995434320429994	0.998463517971567
AP5M1	0.14472759821510206	0.2636697925560564	ENSG00000053770	1741.08029272557	0.00132270809746171	0.317166028199318	0.00417039651116252	0.996672514656706	0.99868675754936
SOAT1	0.10045574583661056	0.19158549625661617	ENSG00000057252	2935.20043370021	0.00135683565136781	0.270455423324715	0.00501685503173942	0.995997145617593	0.998568764723198
ULK4	-0.3097820639165681	0.020337517087082306	ENSG00000168038	761.788434714272	0.00137026741645675	0.358967184498879	0.00381724980897531	0.996954282709418	0.998766107039614
TMPO-AS1	-0.1002382124437449	0.2317953310654778	ENSG00000257167	466.655412043589	0.00139829174256857	0.348766081646871	0.00400925381265817	0.996801086852493	0.998716252969122
EFNA3	0.19068102460285755	-0.07082508957794313	ENSG00000143590	629.914113321064	0.00142550466479104	0.461416702555761	0.00308940846071511	0.997535012608338	0.999021865036338
LINC00094	-0.18091011551862596	0.28862294786186893	ENSG00000235106	2184.83592983834	-0.00142867435478716	0.252955304975027	-0.00564793197331126	0.995493626236281	0.998465675529479
SOX9	-0.34004064373254533	-0.2436121042469382	ENSG00000125398	5834.44140431062	-0.00154579606717907	0.338280031202064	-0.00456957527669057	0.996354019125939	0.99868675754936
ALG10	-0.20913152378918695	0.15463486395321094	ENSG00000139133	393.548228878678	-0.0015839576497766	0.278823955475081	-0.00568085208847186	0.995467360206036	0.998465675529479
ZNRF2	-0.01103754551616163	0.22433922639159984	ENSG00000180233	1299.29576812123	-0.00159092771883521	0.325812894362343	-0.00488294891443403	0.996103985932224	0.998591192578584
ALOX12P2	0.06545288286357959	-0.225106701640798	ENSG00000262943	614.530956518528	0.00166765030284591	0.426377696518591	0.00391120435346974	0.996879318388671	0.9987373546247
SCARA3	-0.12026678475186663	-0.1232223995394549	ENSG00000168077	10590.4231168647	0.00168788359862242	0.335963391337484	0.00502401047894799	0.995991436468688	0.998568764723198
ZNF253	-0.22498982213368965	0.25552226977189685	ENSG00000256771	1389.36973983144	-0.00170067497421149	0.276702827540786	-0.00614621465680836	0.995096061093134	0.998382186955347
KLHL1	0.07068958680710392	0.02738213988068787	ENSG00000150361	151.023468016601	-0.00174192194185648	0.931382189809532	-0.00187025472562741	0.998507753499596	0.999622038099573
NOL8	-0.6296610115981534	0.32024529687572156	ENSG00000198000	1717.43972759328	0.00177650066592205	0.280460181246823	0.00633423489218463	0.994946045571291	0.998338812159914
GUSBP1	-0.15721592370388765	-0.10688250190492474	ENSG00000183666	1058.33069929603	0.00183563367175376	0.352067790666164	0.00521386426256281	0.99583995705082	0.998568764723198
ASCC1	-0.1471142458119524	0.2560673030316535	ENSG00000138303	1530.1096457675999	0.00197484490700454	0.248218541203815	0.00795607329503631	0.993652038923385	0.997701164938598
CALML4	-0.00848285893690035	0.24384805333836818	ENSG00000129007	515.384666111089	0.00199727134178688	0.217593662425573	0.0091789040155066	0.992676397039454	0.997673473598017
CACHD1	0.07188418268288656	0.03264472094826378	ENSG00000158966	3025.65725103204	-0.00206183489264278	0.262456241874499	-0.00785591867778365	0.993731948248754	0.997701164938598
TUSC7	-0.07151543590035715	0.06085041462797929	ENSG00000243197	561.489449039536	0.00206674833246803	0.44360867595846	0.0046589447963402	0.996282713325132	0.99868675754936
PCED1B-AS1	0.07018861853002858	0.09977221374399788	ENSG00000247774	150.669335519231	-0.00207281778101335	0.467249343122406	-0.00443621336556985	0.996460425456986	0.99868675754936
INCENP	-0.017255727151762046	0.12042889470538155	ENSG00000149503	1154.15935306927	-0.00212249198804057	0.286548352369474	-0.00740709890840288	0.994090044182429	0.997859972238052
SORCS1	0.2233771446254445	-0.6839815698429346	ENSG00000108018	1679.18940559488	0.00212311565113972	0.468019884620747	0.00453637916017213	0.996380505520259	0.99868675754936
ATM	0.10924609658947541	0.2608231289607525	ENSG00000149311	10395.0184570096	-0.00215106976338507	0.226748455255374	-0.00948659059644943	0.992430909359164	0.997568329358921
CCDC117	-0.11660278215938293	0.21039462603655715	ENSG00000159873	2099.7322902124	-0.00215442953182222	0.441289661676638	-0.00488212101692268	0.996104646490993	0.998591192578584
GNAL	-0.0908831257747009	-0.5162336526207126	ENSG00000141404	2040.66536578292	0.00216073911694746	0.280851219108203	0.00769353654154869	0.99386150653234	0.997761963041043
TMEM219	-0.22106923020960462	0.17287827535472486	ENSG00000149932	1275.40841571081	-0.00232211200643993	0.243602770942916	-0.00953237107054123	0.992394383477262	0.997568329358921
S100PBP	0.028845909688450952	0.3490077623881129	ENSG00000116497	1910.88740077967	-0.00240559146383357	0.18828500119876	-0.0127763308203937	0.989806240224552	0.996615669576595
EPM2A	0.1680499340919085	0.043100526678217656	ENSG00000112425	527.124502709295	-0.00241632922836939	0.352101975182938	-0.00686258356578081	0.994524493503889	0.998066674667023
C5orf24	0.0251077404954132	0.060823493173325416	ENSG00000181904	3485.8767895052	0.00242463681469266	0.256087160597375	0.00946801397241747	0.99244573069503506	0.997568329358921
ZNF382	-0.3846766487630712	0.0801619456128653	ENSG00000161298	714.828439083568	-0.00248154273052352	0.20054323925784	-0.0123741031595335	0.990127146088516	0.99677440088707
SLC36A4	-0.07738072652841123	-0.03147632111649729	ENSG00000180773	1377.86865720225	0.0024873343443963	0.297726127749403	0.00835443756044784	0.993334200798134	0.997701164938598
SETD3	0.04171110845807565	0.23928045744399604	ENSG00000183576	2414.05122381163	-0.00266694091365332	0.278960086464418	-0.00956029569482333	0.992372103865903	0.997568329358921
KIAA1551	-0.0877318578841564	0.17117283525570276	ENSG00000174718	2504.93646576528	0.00274178687288673	0.263478616260903	0.0104061077585581	0.991697277127934	0.997291862118207
DAPK2	-0.1048649868431758	-0.20650891978865896	ENSG00000035664	204.22498230676	0.002857728726908	0.319223438273456	0.00895212689382784	0.992857331568121	0.997689692351266
BRWD3	-0.16654208478378818	0.17819011990723427	ENSG00000165288	4017.53101469573	-0.00291644164872259	0.265507831655472	-0.0109843902928898	0.991235900817229	0.997056399998685
COPRS	-0.10420072324767007	0.15539271540181096	ENSG00000172301	1197.54930199345	0.00291791735147044	0.37001129834696	0.00788602230393057	0.993707929774238	0.997701164938598
TMEM70	-0.23712414161554046	0.00855453015247916	ENSG00000175606	519.729067997237	0.00291833301016966	0.369107946875498	0.00790644860094013	0.993691632455301	0.997701164938598
SVIL	-0.08603259511488306	-0.04476033552888903	ENSG00000197321	2299.28220776203	0.00293295192443537	0.321125104235388	0.00913336231192152	0.992712732538492	0.99768129331691
MBOAT2	0.03933446123371999	0.13494108584054143	ENSG00000143797	6674.91383950423	0.00305374466951463	0.27568692340959	0.0110768571528424	0.991162127425626	0.997056399998685
TMEM246	-0.22399186758222436	-0.10456850218438005	ENSG00000165152	1478.75689697204	-0.00317013812932884	0.369992332926097	-0.00856811843709757	0.993163714228992	0.997701164938598
HLA-F	-0	-0	ENSG00000204642	1016.23129832101	-0.00324642767012853	0.291597450553457	-0.0111332512131596	0.991117134249999	0.997056399998685
HLA-F	-0.2398933780382239	-0.16199759560457894	ENSG00000204642	1016.23129832101	-0.00324642767012853	0.291597450553457	-0.0111332512131596	0.991117134249999	0.997056399998685
TCTN2	-0.17841992432307052	0.017704596298594256	ENSG00000168778	777.037355852283	0.00325114982340312	0.339622625003907	0.00957283050081166	0.992362102995378	0.997568329358921
VPS26A	-0.2947373366337287	0.05644846789825371	ENSG00000122958	1416.33759329893	0.00327233930311942	0.297209239897843	0.0110102206251871	0.991215292440123	0.997056399998685
CUL4A	-0.1507161034229892	0.2603444224759639	ENSG00000139842	2744.08989736839	-0.00333937560676544	0.226771281117723	-0.0147257430054905	0.988250981635327	0.996062340901678
FUT10	-0.126418200296511	0.15217725381770247	ENSG00000172728	855.012231870561	-0.00339110039881244	0.204997240596864	-0.0165421758309478	0.986801855236412	0.995678731909646
RDH13	-0.06065607528257748	-0.44384937682130776	ENSG00000160439	519.270600509204	0.00342981023695605	0.467301938861597	0.00733960198263135	0.994143897473471	0.997885360659205
MOB1A	0.05263743287250871	0.24640202734316968	ENSG00000114978	4564.65484520455	-0.00355726415003928	0.365547692264192	-0.00973132706160909	0.992235646927337	0.99754614761299
POP5	-0.1847672762617689	-0.00415475923851813	ENSG00000167272	424.800026796071	0.00357858867642426	0.199692579698007	0.0179204889928115	0.985702283785479	0.995302355158108
FAM86FP	-0.054611974391825545	-0.1963573171113218	ENSG00000164845	224.606774965613	-0.0036192171061499	0.388862283947594	-0.0093071950033541	0.992574040013507	0.99762929217036
ZNF790	-0.16051148179217223	0.1973631479252619	ENSG00000197863	809.463416620436	0.00362864517994095	0.223726894900669	0.0162190834568727	0.987059611068788	0.995752028386337
AFTPH	0.04664581972918629	0.15560552341944164	ENSG00000119844	2509.09503219197	0.00363597505236946	0.251690908230553	0.0144461914732289	0.988474007760426	0.996114717116366
KIF27	-0.11580001601455156	0.20092273025385257	ENSG00000165115	946.209026516793	-0.00364500537151748	0.351591562538728	-0.0103671582594249	0.991728352655648	0.997294408054217
ST7	0.23269931659208	0.3080516214388371	ENSG00000004866	1620.25495367242	0.00364896593473245	0.345290267874711	0.0105678215525509	0.991568255283454	0.997190814326999
MAP3K13	0.20067679176448877	0.1884995911384393	ENSG00000073803	2478.44488166557	-0.00369114052052843	0.194561303250485	-0.0189716066805758	0.984863755918911	0.995032472295586
KHK	0.025445215220703934	0.21219652938464298	ENSG00000138030	538.185212831988	0.00373147059601246	0.326761245898954	0.0114195628852705	0.990888705111708	0.997056399998685
TTTY14	-0.18447363718840507	0.29022613525997054	ENSG00000176728	149.937946428125	-0.00373291551744985	2.49687648760836	-0.00149503411000735	0.998807135810119	0.99972276386025
ABCF2	-0.12444246583749753	0.14917461683149977	ENSG00000033050	1788.56319805486	0.00373508726452334	0.273425287258168	0.0136603578329486	0.989100950361312	0.996399226019999
ZCCHC9	-0.047613142820600945	0.1523529621592541	ENSG00000131732	494.405907961924	0.00379562799879776	0.253507283361554	0.0149724613370749	0.988054150589597	0.99604471987535
RABGAP1L	-0.10965662322045329	0.17497561888278307	ENSG00000152061	3935.53866568346	-0.00380282730088271	0.206596994843141	-0.0184069826561127	0.985314182033228	0.995140550559604
LANCL1	0.017890138477902665	0.1392337052392697	ENSG00000115365	5069.39844780257	-0.00381089259405094	0.340449940208232	-0.0111936944142803	0.991068910558014	0.997056399998685
FAM160B1	0.12253756900642229	0.06162723787208896	ENSG00000151553	1781.85901261991	-0.00381322267470563	0.261940281814141	-0.0145576031616676	0.988385123441274	0.996083100151457
MAT2A	0.05167080662853226	0.20474639662495248	ENSG00000168906	9708.6881673798	-0.0038481557619111	0.262795792621877	-0.0146431406816623	0.988316881648691	0.996083100151457
SDSL	-0.2783698042623858	0.02187956254242098	ENSG00000139410	251.667457491158	-0.00401687873943652	0.424923916161617	-0.009453171701234	0.992457572584106	0.997568329358921
SAP30L-AS1	-0.21748746964165888	0.2919921880523507	ENSG00000245275	104.353037257694	-0.00402089544008491	0.295054927425795	-0.0136276166446878	0.989127071618467	0.996399226019999
CCDC149	-0.12262011465956536	0.22455497919157805	ENSG00000181982	1173.28801333504	0.00412919178200877	0.239261356901656	0.0172580806005627	0.986230727452891	0.995360951912109
OTUD1	0.11526514766087449	-0.0705236218135693	ENSG00000165312	786.638444987441	0.00421765154965382	0.358874040435257	0.0117524565012796	0.99062311226294	0.996987859956688
PTPN18	-0.030522150684381237	0.2077464544359817	ENSG00000072135	1410.9451696534	0.00425691493491987	0.287912162880261	0.0147854640538068	0.988203336320065	0.996056213165838
FILIP1	-0.046754899664713655	-0.250874111427992	ENSG00000118407	554.95830720921	0.00426414292019336	0.43592207140767	0.00978189268192749	0.99219530331981	0.99754614761299
NUDT4	0.42957142962281647	-0.029168304062451116	ENSG00000173598	5259.18006209222	-0.00426883252757229	0.29775740178924	-0.0143366126313591	0.988561429972918	0.996145352344007
LITAF	-0.20755666332966274	0.09536846103148161	ENSG00000189067	2687.04209332579	-0.00429794701359264	0.364557123729314	-0.0117895022037311	0.990593556116572	0.996987859956688
MON1A	-0.3152740776593902	0.02370401035262843	ENSG00000164077	544.021364426697	-0.00446139344038306	0.294142500330802	-0.0151674560302086	0.987898585000513	0.996023219868787
PHF2	-0.1641496726804144	0.11318417084765223	ENSG00000197724	4126.14770425123	-0.00449471303156271	0.27582981085124	-0.0162952402341558	0.98699885478134	0.995719486824856
GNRH1	-0.04733512924845365	-0.001775021609066783	ENSG00000147437	131.913052230417	-0.00450429063841422	0.444269740424327	-0.0101386392737712	0.991910674842473	0.997391632898413
TFRC	-0.08296504068184726	0.23064599659544777	ENSG00000072274	4721.11166399956	-0.00456579420208232	0.385405100035007	-0.0118467404859656	0.990547889764072	0.996987859956688
PHF3	0.1224488889170974	-0.008807343279317105	ENSG00000118482	9369.19352411952	0.00458665348583492	0.29728779112023	0.0154283277781158	0.987690463815355	0.996023219868787
ZBTB11-AS1	-0.0970266282760384	0.048178912364702835	ENSG00000256628	370.509256699224	0.00462688731054157	0.171331832807691	0.0270054153668861	0.978455414769774	0.99334337943181
ZSCAN9	-0.053359609465757823	-0.9034403290958366	ENSG00000137185	389.424217200511	-0.00463718108190577	0.301110040754105	-0.0154002871185974	0.98771283436687	0.996023219868787
ZNF720	-0.019745239936072956	0.34858618688924947	ENSG00000197302	952.361265772445	-0.00467346103638468	0.294410151326734	-0.015873980619636	0.987334927845039	0.995857247227997
ZNF200	-0.2880696318350956	-0.22453296831526123	ENSG00000010539	385.841367078379	-0.00469163504918122	0.253581334662525	-0.0185014999444853	0.98523878098848	0.99512375126681
SH3GLB2	-0.22614764198410559	0.2671213826860835	ENSG00000148341	2455.54563032022	-0.00470212901567031	0.36142984938644	-0.0130097971256458	0.989619976546598	0.996571262011098
SLC43A1	0.001449155580875345	-0.04612932312712228	ENSG00000149150	292.975861356643	-0.00471941477617915	0.40022284432802	-0.0117919675077597	0.990591589225275	0.996987859956688
ZC3H8	-0.14458191183424626	0.2733920322349225	ENSG00000144161	970.723148087335	0.00480024765152547	0.250715557662242	0.0191461897948601	0.98472448404459	0.995032472295586
NAA25	-0.16387985429095736	0.174095456300053	ENSG00000111300	2396.29639018225	0.0048044109038499604	0.248705381114855	0.0193176797474729	0.984587680161217	0.995010816450778
SEMA4C	0.2327437640333091	0.2661168217057283	ENSG00000168758	2530.38326777732	0.00487376818281098	0.319789627266669	0.0152405449309549	0.987840275234934	0.996023219868787
UBR2	-0.3885014018827776	0.13582939598536126	ENSG00000024048	4548.78219107281	-0.00488295612049768	0.230302039483357	-0.0212024006884687	0.983084199241449	0.994859245301967
ZNF565	-0.10170435421782292	0.08253389044509613	ENSG00000196357	480.718708851943	0.00492020096668737	0.258094265080833	0.019063581149881	0.984790384179227	0.995032472295586
LRTOMT	-0.12455325948274948	0.141939063970342	ENSG00000184154	980.431750372789	-0.00495604385127276	0.256282087790939	-0.019338237385188	0.984571280602955	0.995010816450778
NUP62	-0.20580599646271996	0.15567582021433513	ENSG00000213024	2097.36769527116	-0.00500121048846421	0.221425982954791	-0.0225863759154467	0.98198021150123	0.994302631705833
GRK4	-0.1616571325525925	0.1474036029783837	ENSG00000125388	924.899088564916	-0.00508744173518542	0.235410186439981	-0.0216109668494846	0.982758285294729	0.994835427738011
IGF2R	0.2588610489798611	-0.04767246157300619	ENSG00000197081	7108.74379461136	-0.00509527377918923	0.220170766285011	-0.0231423720104303	0.981536706749657	0.994170488393282
PAFAH1B2	-0.06811338198908531	0.0763818321442604	ENSG00000168092	5772.80953393014	0.00513270070781066	0.211243111446392	0.0242976003935314	0.980615227175866	0.993842183161153
PRPH	-0.23358022218399627	0.03733000859502366	ENSG00000135406	670.985416045828	-0.00518092450130967	0.562988752733945	-0.00920253642039995	0.992657541904812	0.997673473598017
SCARNA15	-0.004789817668801045	0.018237741911153744	ENSG00000252690	419.202696458729	-0.00519461121524946	0.458246265374281	-0.0113358506282788	0.990955493506	0.997056399998685
PDS5A	-0.11684598286149964	0.2805830769472815	ENSG00000121892	7120.94924890913	-0.00520274609799557	0.255178152627487	-0.0203886815717748	0.983733312772365	0.99500178498466
TBCE	-0.007269122832959613	0.251503987143115	ENSG00000116957	1049.29528185023	-0.00522252301225609	0.20360817986682	-0.0256498683681183	0.979536609931481	0.99359909264833
SPATA12	-0.1014465403270632	-0.10661829647792331	ENSG00000186451	285.309608634838	0.00524289479024681	0.46609639885449	0.01124852026991	0.991025168608212	0.997056399998685
BCAS3	-0.10369984219432343	0.10663426665185259	ENSG00000141376	1786.63047950621	-0.00524504429805245	0.218612485092198	-0.0239924279523212	0.980858648588688	0.993919332658205
ZNF75A	0.055687910683495094	0.5672652485307662	ENSG00000162086	1001.92128140446	0.00530400247382745	0.25770728954263	0.0205814995890912	0.98357949853015	0.994985405748435
CEBPZ	-0.04261232980099365	0.29309393044923093	ENSG00000115816	3415.28454856887	-0.0053110944400104	0.336105972102029	-0.0158018448966987	0.987392476606437	0.995884972297084
MRAP	-0.06981812614880017	0.022664007352995123	ENSG00000170262	262.879646499022	0.00536205956501063	0.306960221395384	0.0174682554652707	0.986063057450028	0.995350219982276
CREBL2	0.10143456146796172	0.1251728401451244	ENSG00000111269	2298.78604602177	-0.0053841931644872	0.327246055780464	-0.0164530421967843	0.986872963909414	0.995678731909646
DNAJC27-AS1	0.06893862252889311	0.1842380535772408	ENSG00000224165	298.768462859333	0.00547469480090554	0.273827341355864	0.0199932365183017	0.984048767964998	0.995010816450778
TMEM262	0.02990550891138869	0.10339881143767476	ENSG00000187066	479.449727479848	0.00551742782877492	0.218894800103028	0.0252058423780648	0.979890776894223	0.99359909264833
CCNT2	0.16381036120438636	0.2832570955351759	ENSG00000082258	3861.6921820422	0.00556461420124434	0.305120414593483	0.0182374365499541	0.985449437548742	0.995214851653861
TAF7	0.25253620422105394	0.38639688510979414	ENSG00000178913	3747.55713661003	0.00559252250091318	0.320857682518792	0.0174299161454102	0.986093643144837	0.995352337142124
CPPED1	-0.00371679754948017	0.14608173321104634	ENSG00000103381	440.374477831472	-0.00561932635678064	0.352248817003228	-0.0159527188894126	0.987272111749367	0.995828969888716
DCTN5	-0.17383332493121087	0.24523564889274818	ENSG00000166847	2821.21818747722	-0.0056202718443015	0.224472292769018	-0.0250377085517844	0.98002488595317	0.99359909264833
CEBPA	0.011604136172840488	0.6497966123952587	ENSG00000245848	766.729558316234	0.00565718477073934	0.442029034592055	0.0127982198634538	0.989788776722869	0.996615669576595
ARMC9	0.07460673315699952	0.07746686536604094	ENSG00000135931	1013.28345165194	-0.00568664503177965	0.293150685707329	-0.0193983685150134	0.984523311900972	0.995010816450778
GREB1	0.09419195040972206	-0.02047674699341294	ENSG00000196208	1521.3318448048	-0.00570954851393246	0.405797280825445	-0.0140699526185057	0.988774172419833	0.996273526651763
ARPP21	-0.258544455672692	1.1524653938057934	ENSG00000172995	1845.77382400981	-0.00571851042706946	0.402400096251192	-0.0142110066084571	0.988661638870386	0.996188868074764
VPS13C	-0.07080028325131893	1.2529156207735241	ENSG00000129003	15559.0410368864	-0.00572233547660547	0.245181177551244	-0.023339211980942	0.981379693586323	0.994115451418558
ZBTB11	-0.10033328615735156	0.011414754203708731	ENSG00000066422	2377.5912345703	-0.00574890349431279	0.208413225602446	-0.0275841587197493	0.977993816368977	0.993173258250711
GEMIN7	-0.007485177015728974	0.278342036447532	ENSG00000142252	305.753875574538	-0.00576470948400036	0.251261715823552	-0.0229430475116576	0.981695702473251	0.994231613605236
USP46	-0.16233426423368116	0.2656493482955466	ENSG00000109189	3222.66953232999	-0.0058292890110006	0.293680503889848	-0.0198490840685394	0.984163762158827	0.995010816450778
KPNA1	-0.04036579433338437	0.16736204984425976	ENSG00000114030	4033.2919511013	0.00595156288473633	0.211459095887091	0.0281452205201624	0.977546327584668	0.992949708971152
FGD4	-0.023626318951761417	0.022744055531003445	ENSG00000139132	2610.00053019909	-0.00595646170267923	0.349302309911882	-0.0170524543744983	0.986394769302877	0.995454979482777
TNFAIP3	-0.06933053511090667	0.16340273560489396	ENSG00000118503	1477.53830231389	0.00597931491052439	0.492686843072341	0.012136136766385	0.990317001541614	0.996879360306043
ESRRA	-0.20651433797303664	0.138852686827992	ENSG00000173153	1037.06332066573	-0.00601713155786525	0.277598389642076	-0.0216756716983247	0.982706670385325	0.994835427738011
BSDC1	-0.3151623100149685	0.0651180473475069	ENSG00000160058	3563.08163473457	-0.00602981734122626	0.227083696978778	-0.0265532815497089	0.978816036028868	0.993459783094286
TTC28	-0.13572308194084123	0.06333973305297896	ENSG00000100154	4472.52252650224	-0.00603172134022039	0.228165463361994	-0.0264357333110086	0.978909793041061	0.993459783094286
PGAP2	-0.10112403309309921	0.2823630339603527	ENSG00000148985	586.193437651558	0.00618075780410868	0.303361899847127	0.0203742058815671	0.983744860303399	0.99500178498466
EPB41L4A	-0.5008127281134913	0.47788248930031507	ENSG00000129595	1658.16741296102	0.0062138836340802	0.262353543941626	0.0236851522595128	0.981103749465098	0.994048947412164
HIST1H4I	0.2994473990944719	-0.1271148216501169	ENSG00000198339	356.335839760318	0.00622258095856752	0.510415235293552	0.0121912132089646	0.990273060149215	0.996863848350623
TRIM47	0.40470528251937443	0.28533937503216994	ENSG00000132481	2564.43050767332	0.00624400889526707	0.33363159865984	0.018715280328208	0.985068238450855	0.995083650299324
ARAF	-0.15789856873623254	0.20580776619070326	ENSG00000078061	1036.85942348614	-0.00636146100454781	0.249718224733692	-0.0254745564178661	0.979676442936959	0.99359909264833
EOGT	-0.27754115158680426	0.07563445854453403	ENSG00000163378	669.88477074593	-0.00645266627881747	0.433230189342358	-0.0148943135486763	0.988116496551254	0.99604471987535
LRP8	-0.10391946693613882	0.2640935214379136	ENSG00000157193	1808.24712963819	0.00648339393788497	0.300192071275849	0.0215974856042328	0.982769039262215	0.994835427738011
DMXL2	0.06682358475053872	0.35314680876706317	ENSG00000104093	8178.69996341575	-0.00651501362456979	0.309695851755558	-0.0210368126910272	0.983216289885916	0.994859245301967
CCDC66	-0.26317474038198574	0.25014084824652433	ENSG00000180376	1753.22531767378	-0.00663973129466071	0.262260480428775	-0.0253173153797525	0.979801862681988	0.99359909264833
SMPDL3A	-0.10028028795073592	0.03598515469389769	ENSG00000172594	256.101859853991	-0.00667837541180823	0.340710901497329	-0.0196012965316303	0.984361429550116	0.995010816450778
BRD8	-0.153169942319393	0.22861730771663105	ENSG00000112983	2271.908369853	-0.00670699852186806	0.268180572944145	-0.0250092631551837	0.980047574991178	0.99359909264833
SPRY4	-0.19167065421894292	0.2905513570351359	ENSG00000187678	1518.72665912981	-0.00672691991280467	0.469132651282733	-0.0143390571822521	0.988559479703974	0.996145352344007
MFAP3	-0.1947734546028326	0.37594006749405656	ENSG00000037749	2549.5682283033	0.00687237305868787	0.278393883824448	0.0246857903782883	0.980305589263331	0.993614835173669
C16orf45	0.0033219269152181827	-0.26321840452826994	ENSG00000166780	3187.10608542883	0.00695755141074807	0.354566906827269	0.0196226756552255	0.984344374757684	0.995010816450778
